date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:31:10	14445/14445	---M--	200	added ('OK')	image/jpeg	etag:%226726f6652726224b3a67882984375056%22	https://storage.googleapis.com/nusaresearch/userfiles/image/news%20322%20ekobis.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/image/news%20322%20ekobis.jpg	(from https://nusaresearch.net/public/news/288-Sri_Mulyani_Usulkan_Fee_Remitansi_5_Persen.nsrs)
12:31:10	296/296	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:11%20GMT	https://nusaresearch.net/userfiles/image/news/news%20316%20ekobis.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/image/news/news%20316%20ekobis.jpg	(from https://nusaresearch.net/public/news/281-Pendapatan_Negara_Tahun_Depan_Dipatok_Rp_1.662,5_Triliun.nsrs)
12:31:11	193827/193827	---M--	200	added ('OK')	image/jpeg	etag:%229379fb4f505680aba299c01bbb3a5d45%22	https://storage.googleapis.com/nusaresearch/userfiles/image/news/news%20316%20ekobis.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/image/news/news%20316%20ekobis.jpg	(from https://nusaresearch.net/public/news/281-Pendapatan_Negara_Tahun_Depan_Dipatok_Rp_1.662,5_Triliun.nsrs)
12:31:11	295/295	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:11%20GMT	https://nusaresearch.net/userfiles/image/news/news%20317%20tekno.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/image/news/news%20317%20tekno.jpg	(from https://nusaresearch.net/public/news/282-Lenovo_Tak_Terpengaruh_Kiamat_PC.nsrs)
12:31:11	23986/23986	---M--	200	added ('OK')	image/jpeg	etag:%22763c33789f88544784ca9c4dd1b1c91a%22	https://storage.googleapis.com/nusaresearch/userfiles/image/news/news%20317%20tekno.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/image/news/news%20317%20tekno.jpg	(from https://nusaresearch.net/public/news/282-Lenovo_Tak_Terpengaruh_Kiamat_PC.nsrs)
12:31:11	294/294	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:12%20GMT	https://nusaresearch.net/userfiles/image/news/news%20318%20gaya.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/image/news/news%20318%20gaya.jpg	(from https://nusaresearch.net/public/news/283-Deteksi_Stroke_Lewat_Retina_Mata.nsrs)
12:31:12	39083/39083	---M--	200	added ('OK')	image/jpeg	etag:%22bff8b98bd739082da426a0350a58ba7c%22	https://storage.googleapis.com/nusaresearch/userfiles/image/news/news%20318%20gaya.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/image/news/news%20318%20gaya.jpg	(from https://nusaresearch.net/public/news/283-Deteksi_Stroke_Lewat_Retina_Mata.nsrs)
12:31:12	295/295	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:13%20GMT	https://nusaresearch.net/userfiles/image/news/news%20319%20jalan.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/image/news/news%20319%20jalan.jpg	(from https://nusaresearch.net/public/news/284-Turis_China_Paling_Royal_Belanja_di_Luar_Negeri.nsrs)
12:31:13	44880/44880	---M--	200	added ('OK')	image/jpeg	etag:%2277af1d60933b120a057e761b2335bac4%22	https://storage.googleapis.com/nusaresearch/userfiles/image/news/news%20319%20jalan.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/image/news/news%20319%20jalan.jpg	(from https://nusaresearch.net/public/news/284-Turis_China_Paling_Royal_Belanja_di_Luar_Negeri.nsrs)
12:31:13	295/295	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:13%20GMT	https://nusaresearch.net/userfiles/image/news/news%20312%20tekno.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/image/news/news%20312%20tekno.jpg	(from https://nusaresearch.net/public/news/276-Blackberry_Mempersiapkan_Beberapa_Strategi_Alternatif,_Termasuk_Menjual_Perusahaan.nsrs)
12:31:13	8327/8327	---M--	200	added ('OK')	image/jpeg	etag:%2282217c8e67f2b38ec75085db9b7b4965%22	https://storage.googleapis.com/nusaresearch/userfiles/image/news/news%20312%20tekno.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/image/news/news%20312%20tekno.jpg	(from https://nusaresearch.net/public/news/276-Blackberry_Mempersiapkan_Beberapa_Strategi_Alternatif,_Termasuk_Menjual_Perusahaan.nsrs)
12:31:13	296/296	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:14%20GMT	https://nusaresearch.net/userfiles/image/news/news%20314%20ekobis.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/image/news/news%20314%20ekobis.jpg	(from https://nusaresearch.net/public/news/278-Harga_Pangan_Masih_Tinggi.nsrs)
12:31:14	69608/69608	---M--	200	added ('OK')	image/jpeg	etag:%2237659bb82c12b37c9eae7f95dcea3215%22	https://storage.googleapis.com/nusaresearch/userfiles/image/news/news%20314%20ekobis.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/image/news/news%20314%20ekobis.jpg	(from https://nusaresearch.net/public/news/278-Harga_Pangan_Masih_Tinggi.nsrs)
12:31:14	50720/50720	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:14%20GMT	https://nusaresearch.net/public/index/index/page/22	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/index/page/22.html	(from https://nusaresearch.net/public/index/index/page/20)
12:31:15	50781/50781	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:15%20GMT	https://nusaresearch.net/public/index/index/page/23	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/index/page/23.html	(from https://nusaresearch.net/public/index/index/page/21)
12:31:15	50765/50765	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:15%20GMT	https://nusaresearch.net/public/index/index/page/128	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/index/page/128.html	(from https://nusaresearch.net/public/index/index/page/130)
12:31:15	50723/50723	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:16%20GMT	https://nusaresearch.net/public/index/index/page/127	D:/HTTrack/NusaResearch/nusaresearch.net/public/index/index/page/127.html	(from https://nusaresearch.net/public/index/index/page/129)
12:31:16	277/277	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:16%20GMT	https://nusaresearch.net/userfiles/lensa-ajaib.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/lensa-ajaib.jpg	(from https://nusaresearch.net/public/news/602-Mantel_Tak_Terlihat_ala_Harry_Potter_Sebentar_Lagi_akan_Terwujud.nsrs)
12:31:17	116466/116466	---M--	200	added ('OK')	image/jpeg	etag:%22551ef2ea4e988bb91d2ce42192b52ef4%22	https://storage.googleapis.com/nusaresearch/userfiles/lensa-ajaib.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/lensa-ajaib.jpg	(from https://nusaresearch.net/public/news/602-Mantel_Tak_Terlihat_ala_Harry_Potter_Sebentar_Lagi_akan_Terwujud.nsrs)
12:31:17	280/280	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:17%20GMT	https://nusaresearch.net/userfiles/140553_trotoar.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/140553_trotoar.jpg	(from https://nusaresearch.net/public/news/597-Jalur_Ini_Khusus_untuk_Mereka_yang_Sibuk_Jalan_Sambil_Mainan_HP.nsrs)
12:31:17	90966/90966	---M--	200	added ('OK')	image/jpeg	etag:%22ed8b734003e432268e584126a8e19418%22	https://storage.googleapis.com/nusaresearch/userfiles/140553_trotoar.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/140553_trotoar.jpg	(from https://nusaresearch.net/public/news/597-Jalur_Ini_Khusus_untuk_Mereka_yang_Sibuk_Jalan_Sambil_Mainan_HP.nsrs)
12:31:18	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:18%20GMT	https://nusaresearch.net/userfiles/179299_620(1).jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/179299_620(1).jpg	(from https://nusaresearch.net/public/news/598-Cuma_Orang_Kaya_yang_Gabung_ke_Media_Sosial_Ini.nsrs)
12:31:18	94310/94310	---M--	200	added ('OK')	image/jpeg	etag:%227793760c1ff265220656fbd02850614b%22	https://storage.googleapis.com/nusaresearch/userfiles/179299_620(1).jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/179299_620(1).jpg	(from https://nusaresearch.net/public/news/598-Cuma_Orang_Kaya_yang_Gabung_ke_Media_Sosial_Ini.nsrs)
12:31:18	276/276	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:19%20GMT	https://nusaresearch.net/userfiles/M83hg4sCr0.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/M83hg4sCr0.jpg	(from https://nusaresearch.net/public/news/594-Menkeu:_Rupiah_Melemah_Rp100,_Negara_Rugi_Rp2,6_T.nsrs)
12:31:19	119929/119929	---M--	200	added ('OK')	image/jpeg	etag:%224f6f43c86de67eba00dcf581b0fd0dee%22	https://storage.googleapis.com/nusaresearch/userfiles/M83hg4sCr0.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/M83hg4sCr0.jpg	(from https://nusaresearch.net/public/news/594-Menkeu:_Rupiah_Melemah_Rp100,_Negara_Rugi_Rp2,6_T.nsrs)
12:31:19	280/280	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:19%20GMT	https://nusaresearch.net/userfiles/buah-pepaya(3).jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/buah-pepaya(3).jpg	(from https://nusaresearch.net/public/news/595-Manfaat_Hebat_Pepaya,_Mampu_Cegah_Kanker_Usus_dan_Sakit_Jantung.nsrs)
12:31:19	131072/131072	---M--	200	added ('OK')	image/jpeg	etag:%22da7879690e683701650b7c840dd7a8b8%22	https://storage.googleapis.com/nusaresearch/userfiles/buah-pepaya(3).jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/buah-pepaya(3).jpg	(from https://nusaresearch.net/public/news/595-Manfaat_Hebat_Pepaya,_Mampu_Cegah_Kanker_Usus_dan_Sakit_Jantung.nsrs)
12:31:20	40146/40146	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:20%20GMT	https://nusaresearch.net/public/news/564-Wifi_Gratis_Ternyata_Bahaya,_Ini_5_Cara_Mengamankannya.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/564-Wifi_Gratis_Ternyata_Bahaya,_Ini_5_Cara_Mengamankannya.html	(from https://nusaresearch.net/public/news/index/report?page=41&cate=bemberitahuan)
12:31:20	38744/38744	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:20%20GMT	https://nusaresearch.net/public/news/565-Smartphone_Android_Baru_Ini_Dibanderol_Rp1,5_Jutaan.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/565-Smartphone_Android_Baru_Ini_Dibanderol_Rp1,5_Jutaan.html	(from https://nusaresearch.net/public/news/index/report?page=41&cate=bemberitahuan)
12:31:20	38662/38662	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:21%20GMT	https://nusaresearch.net/public/news/566-Bahaya_Yang_Mengintai_Di_Balik_Olahraga_Lari.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/566-Bahaya_Yang_Mengintai_Di_Balik_Olahraga_Lari.html	(from https://nusaresearch.net/public/news/index/report?page=41&cate=bemberitahuan)
12:31:20	37861/37861	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:21%20GMT	https://nusaresearch.net/public/news/567-Ayo_bermain_Othello_dan_dapatkan_poinnya.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/567-Ayo_bermain_Othello_dan_dapatkan_poinnya-2.html	(from https://nusaresearch.net/public/news/index/report?page=41&cate=bemberitahuan)
12:31:21	44178/44178	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:21%20GMT	https://nusaresearch.net/public/news/560-Jerash,_Jejak_Kejayaan_Romawi_di_Jordania.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/560-Jerash,_Jejak_Kejayaan_Romawi_di_Jordania.html	(from https://nusaresearch.net/public/news/index/report?page=41&cate=bemberitahuan)
12:31:21	39880/39880	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:21%20GMT	https://nusaresearch.net/public/news/561-Diet_Iseng-iseng,_Bukannya_Sehat_Malah_Bisa_Membahayakan.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/561-Diet_Iseng-iseng,_Bukannya_Sehat_Malah_Bisa_Membahayakan-2.html	(from https://nusaresearch.net/public/news/index/report?page=41&cate=bemberitahuan)
12:31:21	39266/39266	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:22%20GMT	https://nusaresearch.net/public/news/562-Kepercayaan_Investor_Membaik_Pasca_Tepilihnya_Jokowi.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/562-Kepercayaan_Investor_Membaik_Pasca_Tepilihnya_Jokowi.html	(from https://nusaresearch.net/public/news/index/report?page=41&cate=bemberitahuan)
12:31:22	30587/30587	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:22%20GMT	https://nusaresearch.net/public/news/index/report?page=46&cate=bemberitahuan	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/report13de.html	(from https://nusaresearch.net/public/news/index/report?page=41&cate=bemberitahuan)
12:31:22	276/276	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:22%20GMT	https://nusaresearch.net/userfiles/blackberry.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/blackberry.jpg	(from https://nusaresearch.net/public/news/596-BlackBerry_Tertarik_untuk_Meluncurkan_Aplikasi_BBM_untuk_Jam_Tangan_Pintar.nsrs)
12:31:22	171627/171627	---M--	200	added ('OK')	image/jpeg	etag:%2222991bdff56403b99c301ad5b1eab88c%22	https://storage.googleapis.com/nusaresearch/userfiles/blackberry.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/blackberry.jpg	(from https://nusaresearch.net/public/news/596-BlackBerry_Tertarik_untuk_Meluncurkan_Aplikasi_BBM_untuk_Jam_Tangan_Pintar.nsrs)
12:31:22	280/280	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:23%20GMT	https://nusaresearch.net/userfiles/161229_prabel1.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/161229_prabel1.jpg	(from https://nusaresearch.net/public/news/593-Prancis_Punya_Fenomena_Laut_Terbelah.nsrs)
12:31:23	15252/15252	---M--	200	added ('OK')	image/jpeg	etag:%22a28d6b5e2ca56b30039b3960e4d0c364%22	https://storage.googleapis.com/nusaresearch/userfiles/161229_prabel1.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/161229_prabel1.jpg	(from https://nusaresearch.net/public/news/593-Prancis_Punya_Fenomena_Laut_Terbelah.nsrs)
12:31:23	277/277	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:23%20GMT	https://nusaresearch.net/userfiles/iphone-6(1).jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/iphone-6(1).jpg	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:24	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:25%20GMT	http://www.beritateknologi.com/wp-content/uploads/2014/09/warna-iphone-6.png	D:/HTTrack/NusaResearch/www.beritateknologi.com/wp-content/uploads/2014/09/warna-iphone-6.1072.delayed	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:24	126841/126841	---M--	200	added ('OK')	image/jpeg	etag:%22a47a0b62dbcb376d447430b826564ac5%22	https://storage.googleapis.com/nusaresearch/userfiles/iphone-6(1).jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/iphone-6(1).jpg	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:25	38919/38919	---M--	200	added ('OK')	image/png	etag:%225f4b1c61-9807%22	https://www.beritateknologi.com/wp-content/uploads/2014/09/warna-iphone-6.png	D:/HTTrack/NusaResearch/www.beritateknologi.com/wp-content/uploads/2014/09/warna-iphone-6.png	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:26	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:25%20GMT	http://www.beritateknologi.com/wp-content/uploads/2014/09/iphone6-iphone6plus.jpg	D:/HTTrack/NusaResearch/www.beritateknologi.com/wp-content/uploads/2014/09/iphone6-iphone6plus.jpg	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:27	20555/20555	---M--	200	added ('OK')	image/jpeg	etag:%225f4b1c60-504b%22	https://www.beritateknologi.com/wp-content/uploads/2014/09/iphone6-iphone6plus.jpg	D:/HTTrack/NusaResearch/www.beritateknologi.com/wp-content/uploads/2014/09/iphone6-iphone6plus.jpg	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:27	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:27%20GMT	http://www.beritateknologi.com/wp-content/uploads/2014/09/iphone-6-samping.jpg	D:/HTTrack/NusaResearch/www.beritateknologi.com/wp-content/uploads/2014/09/iphone-6-samping.jpg	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:27	10278/10278	---M--	200	added ('OK')	image/jpeg	etag:%225f4b1c60-2826%22	https://www.beritateknologi.com/wp-content/uploads/2014/09/iphone-6-samping.jpg	D:/HTTrack/NusaResearch/www.beritateknologi.com/wp-content/uploads/2014/09/iphone-6-samping.jpg	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:27	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:28%20GMT	http://www.beritateknologi.com/wp-content/uploads/2014/09/iphone-5s-iphone-6-iphone-6-plus.jpg	D:/HTTrack/NusaResearch/www.beritateknologi.com/wp-content/uploads/2014/09/iphone-5s-iphone-6-iphone-6-plus.jpg	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:27	14606/14606	---M--	200	added ('OK')	image/jpeg	etag:%225f4b1c60-390e%22	https://www.beritateknologi.com/wp-content/uploads/2014/09/iphone-5s-iphone-6-iphone-6-plus.jpg	D:/HTTrack/NusaResearch/www.beritateknologi.com/wp-content/uploads/2014/09/iphone-5s-iphone-6-iphone-6-plus.jpg	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:28	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:28%20GMT	http://www.beritateknologi.com/wp-content/uploads/2014/09/perbandingan-ukuran-iphone-5s-6-6plus.jpg	D:/HTTrack/NusaResearch/www.beritateknologi.com/wp-content/uploads/2014/09/perbandingan-ukuran-iphone-5s-6-6plus.jpg	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:29	56029/56029	---M--	200	added ('OK')	image/jpeg	etag:%225f4b1c61-dadd%22	https://www.beritateknologi.com/wp-content/uploads/2014/09/perbandingan-ukuran-iphone-5s-6-6plus.jpg	D:/HTTrack/NusaResearch/www.beritateknologi.com/wp-content/uploads/2014/09/perbandingan-ukuran-iphone-5s-6-6plus.jpg	(from https://nusaresearch.net/public/news/589-Apple_iPhone_6_dan_iPhone_6_Plus_telah_Diumumkan_Resmi_dengan_Layar_4.7_inci_&_5.5_Inci_serta_iOS_8.nsrs)
12:31:29	302/302	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:29%20GMT	https://nusaresearch.net/userfiles/The-Forbidden-CityThe-Palace-Museum3.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/The-Forbidden-CityThe-Palace-Museum3.jpg	(from https://nusaresearch.net/public/news/591-Keliling_The_Palace_Museum_di_Beijing_Tanpa_Capek.nsrs)
12:31:30	37916/37916	---M--	200	added ('OK')	image/jpeg	etag:%22a55eb95a073f987d8eea34357abc7b55%22	https://storage.googleapis.com/nusaresearch/userfiles/The-Forbidden-CityThe-Palace-Museum3.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/The-Forbidden-CityThe-Palace-Museum3.jpg	(from https://nusaresearch.net/public/news/591-Keliling_The_Palace_Museum_di_Beijing_Tanpa_Capek.nsrs)
12:31:30	280/280	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:30%20GMT	https://nusaresearch.net/userfiles/ngantuk485427@.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/ngantuk485427@.jpg	(from https://nusaresearch.net/public/news/592-Inilah_Penyebab_Sering_Mengantuk_Ketika_Bekerja.nsrs)
12:31:30	18013/18013	---M--	200	added ('OK')	image/jpeg	etag:%22914567ce334e3a1d913d7f3ad84e6950%22	https://storage.googleapis.com/nusaresearch/userfiles/ngantuk485427@.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/ngantuk485427@.jpg	(from https://nusaresearch.net/public/news/592-Inilah_Penyebab_Sering_Mengantuk_Ketika_Bekerja.nsrs)
12:31:30	281/281	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:31:31%20GMT	https://nusaresearch.net/userfiles/100619_76758330.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/100619_76758330.jpg	(from https://nusaresearch.net/public/news/585-Ini_Kata_Pakar_Herbal_Soal_Kopi_Jamu_yang_Bisa_Hentikan_Kebiasaan_Merokok.nsrs)
12:31:31	24105/24105	---M--	200	added ('OK')	image/jpeg	etag:%22f9ab187c7d2031bfa7949bedde1b322f%22	https://storage.googleapis.com/nusaresearch/userfiles/100619_76758330.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/100619_76758330.jpg	(from https://nusaresearch.net/public/news/585-Ini_Kata_Pakar_Herbal_Soal_Kopi_Jamu_yang_Bisa_Hentikan_Kebiasaan_Merokok.nsrs)
12:31:31	40709/40709	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:32%20GMT	https://nusaresearch.net/public/news/558-Pengumuman_Pemenang_Tebak_Score_Piala_Dunia.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/558-Pengumuman_Pemenang_Tebak_Score_Piala_Dunia-2.html	(from https://nusaresearch.net/public/news/index/report?page=42&cate=bemberitahuan)
12:31:32	40135/40135	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:32%20GMT	https://nusaresearch.net/public/news/559-Putera_Sampoerna_Foundation,_Save_a_Teen_.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/559-Putera_Sampoerna_Foundation,_Save_a_Teen_.html	(from https://nusaresearch.net/public/news/index/report?page=42&cate=bemberitahuan)
12:31:32	40015/40015	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:32%20GMT	https://nusaresearch.net/public/news/554-Pola_Makan_yang_Harus_Diperhatikan_Ketika_Sahur.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/554-Pola_Makan_yang_Harus_Diperhatikan_Ketika_Sahur.html	(from https://nusaresearch.net/public/news/index/report?page=42&cate=bemberitahuan)
12:31:32	39298/39298	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:33%20GMT	https://nusaresearch.net/public/news/555-Butuh_Rp_200_T_Untuk_Bangun_Shinkansen_Jakarta-Surabaya.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/555-Butuh_Rp_200_T_Untuk_Bangun_Shinkansen_Jakarta-Surabaya.html	(from https://nusaresearch.net/public/news/index/report?page=42&cate=bemberitahuan)
12:31:34	41216/41216	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:34%20GMT	https://nusaresearch.net/public/news/556-Bukan_Gunung_atau_Gua,_Inilah_Tempat_Paling_Sunyi_Sedunia.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/556-Bukan_Gunung_atau_Gua,_Inilah_Tempat_Paling_Sunyi_Sedunia.html	(from https://nusaresearch.net/public/news/index/report?page=42&cate=bemberitahuan)
12:31:34	39120/39120	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:34%20GMT	https://nusaresearch.net/public/news/557-Pecandu_Smartphone_Lebih_Puas_dengan_Pekerjaannya.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/557-Pecandu_Smartphone_Lebih_Puas_dengan_Pekerjaannya.html	(from https://nusaresearch.net/public/news/index/report?page=42&cate=bemberitahuan)
12:31:35	38804/38804	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:31:35%20GMT	https://nusaresearch.net/public/news/553-Pengumuman_Pemenang_Survei_Cepat_Periode_Mei_2014.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/553-Pengumuman_Pemenang_Survei_Cepat_Periode_Mei_2014-2.html	(from https://nusaresearch.net/public/news/index/report?page=42&cate=bemberitahuan)
